SID,ISO_TIME,LAT,LON,WIND,PRES,GEN_LAT,GEN_LON,LANDFRAC
1887137N16283,1887-05-19 03:00:00,21.176425000000002,-78.513075,46.25,,15.8,-77.2333,1.0
1887137N16283,1887-05-19 03:00:00,21.2908,-78.4841,45.0,,15.8,-77.2333,1.0
1887201N12302,1887-07-25 14:00:00,20.936600000000002,-86.82016666666667,82.14285714285714,,12.0,-57.6,1.0
1887201N12302,1887-07-27 16:00:00,30.5146,-86.4583,70.0,,12.0,-57.6,1.0
1887211N10310,1887-08-02 10:00:00,13.15555,-61.179375,45.0,,9.9,-50.1,1.0
1887215N18277,1887-08-03 18:00:00,18.1,-88.0,,,17.6,-83.0,1.0
1887215N18277,1887-08-03 18:00:00,18.11006,-88.09998,,,17.6,-83.0,1.0
1887226N14328,1887-08-21 22:00:00,26.49155,-77.03255,102.5,,14.0,-31.8,1.0
1887255N13303,1887-09-17 16:00:00,21.3121,-86.7859,77.5,,13.3,-57.0,1.0
1887255N13303,1887-09-21 18:00:00,26.0333,-97.3333,75.0,973.0,13.3,-57.0,1.0
1887255N13303,1887-09-21 18:00:00,26.0276,-97.392,73.125,973.0,13.3,-57.0,1.0
1887280N16279,1887-10-08 09:00:00,15.7001,-89.0375,,,15.5,-81.5,1.0
1887280N16279,1887-10-08 09:00:00,15.66008,-89.13,,,15.5,-81.5,1.0
1887280N18289,1887-10-07 01:00:00,17.951349999999998,-71.17985,,,17.8,-71.0,1.0
1887280N20275,1887-10-07 02:00:00,19.694225,-87.787575,48.125,,19.7,-84.7,1.0
1887280N20275,1887-10-08 21:00:00,20.1404,-96.81992,40.0,,19.7,-84.7,1.0
1887280N20275,1887-10-08 21:00:00,20.1505,-96.9499,37.5,,19.7,-84.7,1.0
1887282N18280,1887-10-14 03:00:00,19.8425,-87.6575,,,17.8,-79.7,1.0
1887282N18280,1887-10-14 03:00:00,19.854,-87.68599999999999,,,17.8,-79.7,1.0
1887282N19300,1887-10-11 01:00:00,19.39672,-69.98304,57.77777777777778,,19.1,-59.7,1.0
1887282N19300,1887-10-13 12:00:00,21.5,-82.7,75.0,,19.1,-59.7,1.0
1887282N19300,1887-10-13 12:00:00,21.52685,-82.789425,75.0,,19.1,-59.7,1.0
1887282N19300,1887-10-14 02:00:00,22.049950000000003,-84.25385,68.57142857142857,,19.1,-59.7,1.0
1887282N19300,1887-10-21 23:00:00,45.79333333333333,-66.11153333333334,45.0,,19.1,-59.7,1.0
1887303N27274,1887-10-30 03:00:00,28.279374999999998,-82.4903,37.857142857142854,,26.5,-86.0,1.0
1887303N27274,1887-10-30 03:00:00,28.3725,-82.3204,37.142857142857146,,26.5,-86.0,1.0
1887303N27274,1887-11-06 10:00:00,50.223150000000004,-4.8133,46.42857142857143,990.0,26.5,-86.0,1.0
1887326N12284,1887-11-27 14:00:00,18.384999999999998,-74.36125,,,12.0,-76.0,1.0
1887341N13302,1887-12-12 15:00:00,10.56,-83.31,30.0,,12.5,-58.5,1.0
1887341N13302,1887-12-12 15:00:00,10.55,-83.3625,28.75,,12.5,-58.5,1.0
1888168N28267,1888-06-17 09:00:00,28.7333,-95.8001,62.5,,27.5,-93.2,1.0
1888168N28267,1888-06-17 09:00:00,28.76664,-95.82674,60.0,,27.5,-93.2,1.0
1888178N26267,1888-06-27 11:00:00,30.32904,-87.68816,,,25.5,-93.2,1.0
1888187N26266,1888-07-05 16:00:00,28.88205,-95.59295,46.42857142857143,,26.0,-94.4,1.0
1888228N23289,1888-08-16 20:00:00,25.897380000000002,-80.20408,101.66666666666667,,23.0667,-70.5667,1.0
1888228N23289,1888-08-19 16:00:00,29.14695,-90.61240000000001,87.85714285714286,,23.0667,-70.5667,1.0
1888228N23289,1888-08-23 17:00:00,50.37446666666667,-57.411966666666665,45.0,,23.0667,-70.5667,1.0
1888233N11299,1888-08-24 03:00:00,20.310480000000002,-87.40928000000001,,,11.0,-61.2,1.0
1888233N11299,1888-08-24 03:00:00,20.3881,-87.5366,,,11.0,-61.2,1.0
1888239N13328,1888-09-08 14:00:00,19.23994,-96.17,35.0,,12.9,-31.6,1.0
1888250N24288,1888-09-12 23:00:00,45.532466666666664,-65.38433333333333,35.0,999.0,23.5,-71.7,1.0
1888268N24279,1888-09-23 17:00:00,25.3526,-80.292175,35.0,,24.3,-81.0,1.0
1888268N24279,1888-09-26 21:00:00,44.4372,-68.0056,56.25,985.0,24.3,-81.0,1.0
1888268N24279,1888-09-26 21:00:00,44.65642,-67.80448,55.0,985.0,24.3,-81.0,1.0
1888276N14297,1888-10-02 20:00:00,18.50994,-65.82012,,,14.2,-63.0,1.0
1888283N22267,1888-10-11 02:00:00,29.384275,-82.867875,85.625,970.0,21.7,-93.4,1.0
1888283N22267,1888-10-11 17:00:00,34.01645,-78.2294,56.25,970.0,21.7,-93.4,1.0
1888322N23305,1888-11-28 16:00:00,44.54282499999999,-65.76362499999999,73.75,,23.3333,-55.4333,1.0
1888322N23305,1888-11-30 08:00:00,47.14266666666667,-55.54493333333333,45.0,,23.3333,-55.4333,1.0
1889136N19292,1889-05-23 00:00:00,44.69428,-62.68416,35.0,,19.0,-68.0,1.0
1889136N19292,1889-05-23 00:00:00,44.9,-62.5,35.0,,19.0,-68.0,1.0
1889166N18275,1889-06-17 10:00:00,27.318925,-82.421525,,,18.3,-84.8,1.0
1889166N20276,1889-06-17 16:00:00,29.26666666666667,-82.66666666666667,43.333333333333336,,19.8,-83.7,1.0
1889220N28269,1889-08-09 10:00:00,29.556666666666665,-94.8716,,,28.0,-91.4,1.0
1889231N17291,1889-08-20 01:00:00,18.366666666666667,-70.35253333333333,47.857142857142854,,16.8,-69.2,1.0
1889244N12305,1889-09-02 20:00:00,16.368425000000002,-61.4624,71.66666666666667,,11.9,-55.0,1.0
1889244N12305,1889-09-14 18:00:00,36.7,-75.8,35.0,,11.9,-55.0,1.0
1889244N12305,1889-09-14 18:00:00,36.67752,-75.90398,35.0,,11.9,-55.0,1.0
1889255N16301,1889-09-18 00:00:00,19.5,-87.7,90.0,,15.7,-59.5,1.0
1889255N16301,1889-09-18 00:00:00,19.5018,-87.81815,88.125,,15.7,-59.5,1.0
1889255N16301,1889-09-23 06:00:00,29.23404,-89.52392,65.55555555555556,,15.7,-59.5,1.0
1889255N16301,1889-09-23 06:00:00,29.3,-89.4,65.0,,15.7,-59.5,1.0
1889255N16301,1889-09-26 04:00:00,44.8106,-67.19566666666667,35.0,,15.7,-59.5,1.0
1889258N12296,1889-09-19 03:00:00,19.48392,-87.69824,,,12.0,-64.4,1.0
1889258N12296,1889-09-19 03:00:00,19.4799,-87.8228,,,12.0,-64.4,1.0
1889259N20280,1889-09-18 08:00:00,27.158749999999998,-82.28890000000001,,,19.5,-80.0,1.0
1889278N20278,1889-10-05 15:00:00,22.4487,-81.7484,32.5,,20.0,-82.5,1.0
1889278N20278,1889-10-05 15:00:00,22.686525,-81.6863,33.125,,20.0,-82.5,1.0
1889288N15277,1889-10-20 08:00:00,18.03,-88.32000000000001,,,15.2,-82.9,1.0
1890148N21277,1890-05-28 06:00:00,22.3,-83.8,30.0,,20.5,-83.0,1.0
1890148N21277,1890-05-28 06:00:00,22.3715,-83.82,30.555555555555557,,20.5,-83.0,1.0
1890231N14298,1890-08-27 16:00:00,29.63533333333333,-91.27206666666666,42.5,,14.0,-62.0,1.0
1890303N12280,1890-10-31 19:00:00,14.466624999999999,-83.36189999999999,76.42857142857143,,11.5,-80.0,1.0
1891184N22267,1891-07-06 00:00:00,28.89988,-95.36268,71.25,,21.7,-93.0,1.0
1891184N22267,1891-07-06 00:00:00,29.0,-95.3333,70.0,,21.7,-93.0,1.0
1891229N11313,1891-08-20 18:00:00,18.6667,-68.3,85.0,961.0,10.5,-46.7,1.0
1891229N11313,1891-08-20 18:00:00,18.762525,-68.326275,85.0,961.0,10.5,-46.7,1.0
1891240N13339,1891-09-08 06:00:00,45.363675,-61.4182,75.55555555555556,,12.5,-20.6,1.0
1891240N13339,1891-09-08 06:00:00,45.7,-60.9333,75.0,,12.5,-20.6,1.0
1891263N22275,1891-09-21 11:00:00,29.3025,-89.48683333333334,,,21.5,-85.5,1.0
1891278N12277,1891-10-11 07:00:00,20.536250000000003,-87.08250000000001,,,12.0,-83.5,1.0
1891278N12277,1891-10-14 09:00:00,18.536250000000003,-92.949925,,,12.0,-83.5,1.0
1891278N12277,1891-10-14 09:00:00,18.515,-92.9999,,,12.0,-83.5,1.0
1891278N15281,1891-10-06 19:00:00,22.82,-82.24892,43.888888888888886,,15.0,-79.0,1.0
1891278N15281,1891-10-07 10:00:00,25.601133333333333,-81.14620000000001,41.25,,15.0,-79.0,1.0
1891281N18275,1891-10-09 06:00:00,22.361875,-83.733725,39.44444444444444,,18.0,-85.0,1.0
1891281N18275,1891-10-09 06:00:00,22.5,-83.7,40.0,,18.0,-85.0,1.0
1891281N18275,1891-10-14 20:00:00,43.72893333333333,-65.6662,43.75,,18.0,-85.0,1.0
1891281N18275,1891-10-15 16:00:00,49.08886666666667,-58.27993333333333,31.428571428571427,,18.0,-85.0,1.0
1891286N13299,1891-10-20 18:00:00,47.6667,-56.0,35.0,,12.5,-61.3,1.0
1891286N13299,1891-10-20 18:00:00,47.6667,-56.0,35.0,,12.5,-61.3,1.0
1891288N17277,1891-10-16 04:00:00,16.5,-88.33333333333333,,,16.5,-83.0,1.0
1892161N21277,1892-06-09 19:00:00,22.395166666666668,-83.74946666666668,35.0,,20.8,-83.1,1.0
1892161N21277,1892-06-10 22:00:00,25.583475,-81.31765,36.875,,20.8,-83.1,1.0
1892172N21275,1892-06-24 04:00:00,26.533266666666666,-97.4334,,,21.3,-85.1,1.0
1892253N22267,1892-09-12 08:00:00,29.102919999999997,-90.53296,48.333333333333336,,22.0,-92.8,1.0
1892255N22273,1892-09-13 10:00:00,30.33495,-87.05725000000001,,,21.8,-87.2,1.0
1892267N17277,1892-09-24 15:00:00,19.7073,-87.7502,,,16.8,-82.6,1.0
1892267N17277,1892-09-24 15:00:00,19.755475,-87.86265,,,16.8,-82.6,1.0
1892267N17277,1892-10-02 04:00:00,28.419733333333333,-96.41693333333333,,,16.8,-82.6,1.0
1892269N20268,1892-09-27 13:00:00,23.909000000000002,-97.66803999999999,42.5,,19.5,-92.2,1.0
1892279N11305,1892-10-08 09:00:00,12.0306,-70.0084,85.0,,10.6667,-54.9,1.0
1892279N11305,1892-10-08 09:00:00,12.056275,-70.147975,85.0,,10.6667,-54.9,1.0
1892279N11305,1892-10-12 19:00:00,17.273833333333332,-88.42783333333334,81.875,,10.6667,-54.9,1.0
1892279N11305,1892-10-15 12:00:00,20.306140000000003,-97.0375,80.55555555555556,,10.6667,-54.9,1.0
1892279N11305,1892-10-15 12:00:00,20.3333,-97.1,80.0,,10.6667,-54.9,1.0
1892299N12278,1892-10-27 02:00:00,13.644375,-83.505625,,,11.7,-82.0,1.0
1893163N20265,1893-06-15 23:00:00,30.14885,-83.61449999999999,52.5,,20.5,-95.2,1.0
1893185N14282,1893-07-07 01:00:00,17.45495,-88.3748,77.5,,14.0,-77.8,1.0
1893185N14282,1893-07-09 08:00:00,19.36756,-96.446,30.0,,14.0,-77.8,1.0
1893225N12331,1893-08-24 11:00:00,40.28024,-73.90652,76.11111111111111,984.6122448979592,11.8,-29.0,1.0
1893226N10310,1893-08-17 02:00:00,18.08165,-65.9783,97.14285714285714,,9.6,-50.5,1.0
1893226N10310,1893-08-22 06:00:00,44.6333,-63.4333,60.0,,9.6,-50.5,1.0
1893226N10310,1893-08-22 06:00:00,45.003275,-62.975825,58.888888888888886,,9.6,-50.5,1.0
1893228N18340,1893-08-28 06:00:00,31.92828,-81.02871999999999,91.25,957.5,18.1,-20.2,1.0
1893228N18340,1893-08-28 06:00:00,32.1,-81.1,90.0,958.0,18.1,-20.2,1.0
1893228N32300,1893-08-18 05:00:00,47.007,-55.231350000000006,81.25,,32.2,-60.4,1.0
1893247N18275,1893-09-04 22:00:00,19.9387,-87.67885000000001,41.42857142857143,,18.4,-85.3,1.0
1893247N18275,1893-09-07 14:00:00,29.18,-90.8725,80.71428571428571,,18.4,-85.3,1.0
1893268N12335,1893-10-13 14:00:00,33.197633333333336,-79.4093,97.85714285714286,955.0,11.6,-25.0,1.0
1893271N16278,1893-09-29 04:00:00,20.761666666666667,-87.03333333333333,81.25,,16.4,-81.7,1.0
1893271N16278,1893-10-02 08:00:00,29.384919999999997,-89.72744,107.5,948.0,16.4,-81.7,1.0
1893294N18278,1893-10-21 03:00:00,21.7499,-78.8972,30.0,,18.0,-82.0,1.0
1893294N18278,1893-10-21 03:00:00,21.89992,-78.81775999999999,30.0,,18.0,-82.0,1.0
1893294N18278,1893-10-23 10:00:00,37.910849999999996,-75.54075,41.25,,18.0,-82.0,1.0
1894216N18274,1894-08-07 20:00:00,30.30825,-87.52425,48.75,,17.5,-86.5,1.0
1894261N13311,1894-09-23 09:00:00,19.9638,-76.4251,77.5,,13.1333,-48.7,1.0
1894261N13311,1894-09-23 09:00:00,20.031174999999998,-76.57715,75.625,,13.1333,-48.7,1.0
1894261N13311,1894-09-25 21:00:00,26.7584,-82.0213,83.57142857142857,985.0,13.1333,-48.7,1.0
1894261N13311,1894-09-25 21:00:00,26.910475,-81.98264999999999,81.42857142857143,985.0,13.1333,-48.7,1.0
1894270N12284,1894-10-10 17:00:00,41.56013333333333,-72.2407,61.666666666666664,,11.5,-76.0,1.0
1895226N27269,1895-08-15 21:00:00,29.1836,-89.4555,50.0,,26.8667,-91.0667,1.0
1895226N27269,1895-08-15 21:00:00,29.229374999999997,-89.4333,50.0,,26.8667,-91.0667,1.0
1895226N27269,1895-08-16 15:00:00,30.3049,-88.65232,42.77777777777778,,26.8667,-91.0667,1.0
1895226N27269,1895-08-16 15:00:00,30.3478,-88.6404,42.22222222222222,,26.8667,-91.0667,1.0
1895234N13302,1895-08-22 13:00:00,14.03935,-60.848125,45.625,,13.4,-58.3,1.0
1895234N13302,1895-08-30 05:00:00,25.055750000000003,-97.66544999999999,71.66666666666666,,13.4,-58.3,1.0
1895268N12278,1895-09-25 13:00:00,13.32,-83.60004,,,12.0,-82.5,1.0
1895268N12278,1895-09-27 18:00:00,18.4,-87.9,,,12.0,-82.5,1.0
1895268N12278,1895-09-27 18:00:00,18.5125,-87.912525,,,12.0,-82.5,1.0
1895268N12278,1895-10-02 05:00:00,22.433725,-81.9575,,,12.0,-82.5,1.0
1895271N19274,1895-09-28 13:00:00,19.964233333333333,-87.36163333333333,34.375,,19.3,-86.0,1.0
1895271N19274,1895-10-07 11:00:00,47.88506666666667,-54.80883333333333,40.0,,19.3,-86.0,1.0
1895275N17277,1895-10-07 05:00:00,29.5765,-94.60246666666667,30.714285714285715,,17.4,-82.9,1.0
1895285N12315,1895-10-21 18:00:00,22.119,-81.21466000000001,85.55555555555556,,12.0,-44.8,1.0
1895285N12315,1895-10-21 18:00:00,22.2333,-81.1333,85.0,,12.0,-44.8,1.0
1896187N21279,1896-07-05 00:00:00,22.6,-82.8,45.0,,20.9,-81.1,1.0
1896187N21279,1896-07-05 00:00:00,22.68,-82.88302,45.0,,20.9,-81.1,1.0
1896187N21279,1896-07-07 18:00:00,30.5333,-86.2333,85.0,,20.9,-81.1,1.0
1896187N21279,1896-07-07 18:00:00,30.654275,-86.1187,81.875,,20.9,-81.1,1.0
1896243N14300,1896-08-30 14:00:00,14.638266666666667,-60.79506666666666,54.285714285714285,,14.0,-59.6,1.0
1896243N14300,1896-09-01 06:00:00,18.1,-66.9,85.0,,14.0,-59.6,1.0
1896243N14300,1896-09-01 06:00:00,18.15298,-66.99102,83.75,,14.0,-59.6,1.0
1896243N14300,1896-09-02 05:00:00,19.62764,-69.91802,85.0,,14.0,-59.6,1.0
1896243N14300,1896-09-06 03:00:00,26.31758,-77.1768,100.0,,14.0,-59.6,1.0
1896243N14300,1896-09-06 03:00:00,26.4053,-77.146,100.0,,14.0,-59.6,1.0
1896266N17298,1896-09-29 12:00:00,29.6,-82.9,100.0,963.0,16.7,-61.8,1.0
1896266N17298,1896-09-29 12:00:00,29.840220000000002,-82.74486,98.33333333333333,964.1111111111111,16.7,-61.8,1.0
1896269N11280,1896-09-26 05:00:00,14.225000000000001,-83.32502500000001,,,11.2,-80.2,1.0
1896281N23269,1896-10-09 02:00:00,26.42106666666667,-82.00699999999999,47.5,,22.5,-91.2,1.0
1896281N23269,1896-10-14 22:00:00,44.62538,-63.07958,41.666666666666664,,22.5,-91.2,1.0
1896281N23269,1896-10-15 22:00:00,49.51504,-58.01694,35.0,,22.5,-91.2,1.0
1897253N24280,1897-09-13 06:00:00,29.8333,-94.0333,75.0,,23.7,-80.0,1.0
1897253N24280,1897-09-13 06:00:00,29.898675,-94.232525,71.875,,23.7,-80.0,1.0
1897269N12307,1897-09-26 20:00:00,13.99985,-60.78765,,,12.2,-53.5,1.0
1897269N12307,1897-09-28 07:00:00,18.44896,-65.79404000000001,,,12.2,-53.5,1.0
1897283N12298,1897-10-18 23:00:00,21.6462,-79.0749,70.0,,12.4,-61.7,1.0
1898214N27280,1898-08-02 01:00:00,26.63336,-80.22658,35.0,,26.5,-79.9333,1.0
1898214N27280,1898-08-03 02:00:00,29.82848,-85.13072,62.5,,26.5,-79.9333,1.0
1898242N27283,1898-08-31 07:00:00,32.031125,-80.8401,72.85714285714286,,27.3,-77.3,1.0
1898245N14281,1898-09-12 07:00:00,29.646250000000002,-92.05005,,,13.5,-79.4,1.0
1898249N11333,1898-09-20 05:00:00,48.0635,-56.552175,46.42857142857143,965.0,11.2,-26.9,1.0
1898255N13281,1898-09-16 16:00:00,17.8961,-88.39635,42.857142857142854,,12.9,-79.1,1.0
1898255N13281,1898-09-20 08:00:00,29.814600000000002,-93.11086666666667,48.75,,12.9,-79.1,1.0
1898264N11280,1898-09-23 17:00:00,20.378700000000002,-87.35005000000001,42.22222222222222,,11.0,-79.8,1.0
1898268N16302,1898-10-02 16:00:00,30.89768,-81.43412000000001,98.33333333333334,938.0,16.2,-58.3,1.0
1898269N20276,1898-09-26 14:00:00,22.791,-82.16244,30.0,1008.0,20.5,-84.5,1.0
1898275N11302,1898-10-10 17:00:00,22.77832,-82.0483,46.111111111111114,,11.4,-57.7,1.0
1898294N19274,1898-10-22 16:00:00,22.392400000000002,-83.04735,40.0,,18.5,-85.8,1.0
1898300N16280,1898-11-03 00:00:00,15.7,-86.7,,,15.6,-80.0,1.0
1898300N16280,1898-11-03 00:00:00,15.692,-86.71000000000001,,,15.6,-80.0,1.0
1898300N18299,1898-11-03 13:00:00,18.099933333333333,-87.9784,39.375,,17.9,-61.2,1.0
1899210N17291,1899-07-30 13:00:00,25.217166666666667,-80.94473333333333,35.0,,17.0,-69.5,1.0
1899210N17291,1899-08-01 19:00:00,29.899966666666668,-84.87573333333333,81.42857142857143,979.0,17.0,-69.5,1.0
1899215N12329,1899-08-07 16:00:00,16.381725000000003,-61.443275,126.25,931.5234375,11.7,-31.0,1.0
1899215N12329,1899-08-12 11:00:00,24.458750000000002,-77.664425,105.0,940.0,11.7,-31.0,1.0
1899215N12329,1899-08-18 04:00:00,35.474925,-75.956725,95.0,940.0,11.7,-31.0,1.0
1899241N17303,1899-09-01 17:00:00,18.3712,-72.19565,56.875,,16.8,-57.3,1.0
1899246N13322,1899-09-15 02:00:00,46.9397,-53.035975,70.0,939.0,13.2,-38.4,1.0
1899275N20276,1899-10-05 11:00:00,27.96555,-82.615125,41.25,,20.0,-84.1,1.0
1899275N20276,1899-10-07 08:00:00,44.5112,-63.61093333333333,35.0,,20.0,-84.1,1.0
1899299N16281,1899-10-29 02:00:00,21.594375,-79.5625,70.0,,16.2,-78.8,1.0
1899311N12282,1899-11-08 17:00:00,17.87875,-76.49815,55.0,,11.7,-78.3,1.0
1899311N12282,1899-11-09 07:00:00,19.9912,-76.72595000000001,42.77777777777778,,11.7,-78.3,1.0
1900239N15318,1900-09-02 01:00:00,18.366600000000002,-70.46916666666667,39.375,,15.0,-42.1,1.0
1900239N15318,1900-09-03 11:00:00,19.96065,-75.8806,35.0,,15.0,-42.1,1.0
1900239N15318,1900-09-09 03:00:00,29.15665,-95.15270000000001,107.14285714285714,936.0,15.0,-42.1,1.0
1900239N15318,1900-09-09 03:00:00,29.2422,-95.3036,102.85714285714286,936.0,15.0,-42.1,1.0
1900254N20275,1900-09-13 07:00:00,29.262533333333334,-89.41786666666667,39.285714285714285,,20.0,-85.2,1.0
1900283N21269,1900-10-12 04:00:00,29.625,-83.075,38.75,,21.0,-91.4,1.0
1900283N21269,1900-10-13 07:00:00,34.7519,-76.43315,35.0,,21.0,-91.4,1.0
1900283N21269,1900-10-14 13:00:00,40.6588,-73.42295,33.888888888888886,,21.0,-91.4,1.0
1900297N15296,1900-10-25 16:00:00,18.34994,-70.20006000000001,30.0,,15.0,-64.5,1.0
1900297N15296,1900-10-29 18:00:00,45.0,-63.0,45.0,,15.0,-64.5,1.0
1900297N15296,1900-10-29 18:00:00,45.0,-63.0,45.0,,15.0,-64.5,1.0
1901162N19278,1901-06-11 23:00:00,21.957,-84.22004,33.888888888888886,,19.3,-82.3,1.0
1901162N19278,1901-06-13 21:00:00,29.9,-84.6,35.0,,19.3,-82.3,1.0
1901162N19278,1901-06-13 21:00:00,30.049999999999997,-84.625,33.75,,19.3,-82.3,1.0
1901183N09306,1901-07-10 11:00:00,28.744666666666667,-96.25003333333333,37.14285714285714,,9.0,-54.0,1.0
1901185N10305,1901-07-11 08:00:00,35.889250000000004,-75.94125,66.25,,9.5,-55.5,1.0
1901185N10305,1901-07-12 23:00:00,33.9922,-77.98631999999999,35.0,,9.5,-55.5,1.0
1901214N33322,1901-08-10 23:00:00,26.34,-80.22492,36.111111111111114,,32.6,-38.4,1.0
1901214N33322,1901-08-14 22:00:00,29.35,-89.55,75.0,,32.6,-38.4,1.0
1901214N33322,1901-08-15 16:00:00,30.3128,-88.8492,71.25,,32.6,-38.4,1.0
1901252N18309,1901-09-12 02:00:00,18.4324,-65.9251,50.0,,17.6,-50.7,1.0
1901252N18309,1901-09-17 20:00:00,30.537,-86.4645,46.666666666666664,,17.6,-50.7,1.0
1901264N14287,1901-09-26 18:00:00,22.1,-84.2,45.0,,13.7,-73.0,1.0
1901264N14287,1901-09-26 18:00:00,22.228125000000002,-84.2356,44.375,,13.7,-73.0,1.0
1901264N14287,1901-09-28 03:00:00,29.9,-84.6,40.0,,13.7,-73.0,1.0
1901264N14287,1901-09-28 03:00:00,30.075,-84.57499999999999,38.75,,13.7,-73.0,1.0
1901264N14287,1901-10-01 02:00:00,48.221333333333334,-58.729533333333336,31.428571428571427,,13.7,-73.0,1.0
1901288N21280,1901-10-15 07:00:00,21.625,-79.1037,30.0,,21.0,-80.0,1.0
1902164N18276,1902-06-13 07:00:00,22.476666666666667,-83.07339999999999,40.714285714285715,,17.7,-84.0,1.0
1902164N18276,1902-06-15 01:00:00,30.1756,-83.53009999999999,44.285714285714285,,17.7,-84.0,1.0
1902172N17268,1902-06-27 00:00:00,28.0,-97.2,52.5,,17.2,-92.1,1.0
1902172N17268,1902-06-27 00:00:00,28.1,-97.2,50.0,,17.2,-92.1,1.0
1902276N14266,1902-10-04 03:00:00,16.25,-94.45,30.0,,14.0,-93.8,1.0
1902276N14266,1902-10-04 03:00:00,16.3125,-94.4625,30.0,,14.0,-93.8,1.0
1902276N14266,1902-10-10 21:00:00,30.3,-87.3,50.0,970.0,14.0,-93.8,1.0
1902276N14266,1902-10-10 21:00:00,30.44,-87.22,48.0,970.0,14.0,-93.8,1.0
1903218N12318,1903-08-11 09:00:00,18.0148,-76.4798,105.0,961.5368421052632,11.8,-42.3,1.0
1903218N12318,1903-08-11 09:00:00,18.086100000000002,-76.68485,105.0,961.4105263157895,11.8,-42.3,1.0
1903218N12318,1903-08-13 06:00:00,20.75195,-87.0968,87.5,967.2371134020618,11.8,-42.3,1.0
1903218N12318,1903-08-13 06:00:00,20.8,-87.3,85.0,967.5257731958762,11.8,-42.3,1.0
1903218N12318,1903-08-16 01:00:00,22.971633333333333,-97.71913333333333,67.5,986.0,11.8,-42.3,1.0
1903252N21288,1903-09-12 00:00:00,26.14395,-80.183275,70.625,979.5,21.4,-72.4,1.0
1903252N21288,1903-09-12 00:00:00,26.2,-80.3,70.0,980.0,21.4,-72.4,1.0
1903252N21288,1903-09-13 22:00:00,30.04945,-85.5786,80.0,988.0,21.4,-72.4,1.0
1903255N23304,1903-09-16 12:00:00,39.3,-74.7,70.0,990.0,22.5,-55.6,1.0
1903255N23304,1903-09-16 12:00:00,39.434749999999994,-74.72435,68.33333333333333,990.0,22.5,-55.6,1.0
1904252N16306,1904-09-14 14:00:00,33.2332,-79.25055,67.5,,16.2,-54.0,1.0
1904252N16306,1904-09-15 18:00:00,45.9,-64.0,55.0,,16.2,-54.0,1.0
1904252N16306,1904-09-15 18:00:00,45.9,-64.0,55.0,,16.2,-54.0,1.0
1904272N12280,1904-10-03 02:00:00,18.176666666666666,-88.00006666666667,47.142857142857146,,12.0,-80.0,1.0
1904286N15284,1904-10-16 03:00:00,21.835,-80.0,60.55555555555556,,15.3,-75.7,1.0
1904286N15284,1904-10-16 03:00:00,21.868000000000002,-80.0,59.44444444444444,,15.3,-75.7,1.0
1904286N15284,1904-10-17 09:00:00,25.4072,-80.4071,65.55555555555556,,15.3,-75.7,1.0
1904286N15284,1904-10-17 09:00:00,25.46576,-80.46568,64.44444444444444,,15.3,-75.7,1.0
1904286N15284,1904-10-20 12:00:00,25.4947,-81.075025,35.0,,15.3,-75.7,1.0
1904286N15284,1904-10-20 12:00:00,25.5,-81.0,35.0,,15.3,-75.7,1.0
1904306N20269,1904-11-03 13:00:00,30.56485,-86.251,33.75,,20.0,-91.3,1.0
1906160N19276,1906-06-12 21:00:00,30.11495,-85.59865,43.125,,19.4,-83.6,1.0
1906160N19276,1906-06-12 21:00:00,30.2866,-85.5982,42.5,,19.4,-83.6,1.0
1906165N23284,1906-06-17 07:00:00,25.12416,-80.78492,75.0,979.0,22.9,-76.4,1.0
1906247N10327,1906-09-17 23:00:00,33.34985,-79.36505,64.44444444444444,977.0,10.2,-33.0,1.0
1906263N12283,1906-09-27 12:00:00,30.4,-88.7,95.0,958.0,12.0,-77.0,1.0
1906263N12283,1906-09-27 12:00:00,30.531724999999998,-88.747725,91.66666666666667,958.0,12.0,-77.0,1.0
1906281N11284,1906-10-14 05:00:00,17.3475,-88.28583333333333,65.625,,11.3,-76.4,1.0
1906281N11284,1906-10-17 17:00:00,21.386975,-82.85322500000001,105.0,,11.3,-76.4,1.0
1906281N11284,1906-10-21 10:00:00,29.833333333333332,-81.43333333333334,46.666666666666664,953.0,11.3,-76.4,1.0
1906309N18278,1906-11-07 08:00:00,21.76745,-79.83995,67.5,,18.5,-82.5,1.0
1907262N25281,1907-09-18 18:00:00,25.5,-80.3,30.0,,25.0,-79.0,1.0
1907262N25281,1907-09-18 18:00:00,25.551825,-80.46445,30.0,,25.0,-79.0,1.0
1907270N22266,1907-09-28 20:00:00,30.083133333333333,-85.74293333333334,43.57142857142857,,22.3,-94.1,1.0
1908146N21288,1908-05-31 00:00:00,41.529599999999995,-71.85514,35.625,989.0,21.0,-71.7,1.0
1908146N21288,1908-05-31 00:00:00,41.8,-71.7,35.0,989.0,21.0,-71.7,1.0
1908207N28285,1908-07-31 13:00:00,34.767325,-76.877725,68.75,,27.5,-75.0,1.0
1908211N30266,1908-08-01 00:00:00,29.7,-92.1,40.0,,29.6,-94.0,1.0
1908211N30266,1908-08-01 00:00:00,29.74466,-92.1639,39.375,,29.6,-94.0,1.0
1908289N12282,1908-10-18 04:00:00,12.761666666666667,-83.605,72.14285714285714,,11.7,-78.5,1.0
1908294N35288,1908-10-23 10:00:00,33.15735,-79.3364,35.0,,35.0,-72.0,1.0
