SID,ISO_TIME,GEN_LON,GEN_LAT,LON,LAT,PRES,WIND,LANDFRAC
1968062006_acw,1968-06-25 18:00:00,-80.0,30.0,-46.25,37.5,99570.0,23.48,0.0
1968081118_acx,1968-08-17 00:00:00,-80.0,33.75,-26.25,43.75,100879.0,14.13,0.0
1968091300_acy,1968-09-19 18:00:00,-27.5,13.75,-57.5,17.5,100940.0,9.43,0.0
1968091712_acz,1968-09-24 00:00:00,-62.5,38.75,-33.75,42.5,100022.0,15.05,0.0
1968101506_ada,1968-10-23 12:00:00,-83.75,18.75,-51.25,47.5,99112.0,18.17,0.0
1969072518_adb,1969-08-01 06:00:00,-30.0,8.75,-67.5,22.5,100914.0,17.61,0.0
1969081512_add,1969-08-23 06:00:00,-41.25,13.75,-56.25,37.5,97456.0,36.66,0.0
1969090700_adf,1969-09-11 12:00:00,-27.5,16.25,-50.0,17.5,101402.0,12.38,0.0
1969091500_adg,1969-09-19 12:00:00,-48.75,12.5,-58.75,16.25,100862.0,14.99,0.0
1969092106_adh,1969-10-15 06:00:00,-50.0,16.25,-61.25,26.25,101018.0,9.83,0.0
1969092300_adi,1969-09-26 12:00:00,-67.5,35.0,-50.0,47.5,99910.0,16.85,0.0
1969092512_adj,1969-09-30 06:00:00,-37.5,35.0,-40.0,47.5,100603.0,18.34,0.0
1969101200_adk,1969-10-18 18:00:00,-70.0,35.0,-35.0,45.0,99311.0,22.47,0.0
1969102906_adl,1969-10-31 12:00:00,-45.0,32.5,-40.0,40.0,100353.0,16.07,0.0
1969103018_adm,1969-11-07 00:00:00,-56.25,41.25,-26.25,40.0,100123.0,20.76,0.0
1970081806_ado,1970-08-23 12:00:00,-46.25,11.25,-75.0,16.25,100640.0,15.89,0.0
1970092600_adp,1970-10-02 18:00:00,-31.25,10.0,-63.75,13.75,100494.0,12.29,0.0
1970101300_adq,1970-10-18 06:00:00,-67.5,25.0,-63.75,48.75,99447.0,12.78,0.0
1970101512_adr,1970-10-20 00:00:00,-21.25,36.25,-37.5,38.75,100511.0,16.9,0.0
1970102212_ads,1970-10-28 06:00:00,-43.75,35.0,-30.0,42.5,100210.0,16.62,0.0
1971081206_adt,1971-08-18 00:00:00,-77.5,31.25,-48.75,51.25,99545.0,19.4,0.0
1971090418_adv,1971-09-07 12:00:00,-21.25,13.75,-35.0,16.25,101256.0,11.13,0.0
1971090712_adw,1971-09-12 18:00:00,-68.75,12.5,-92.5,22.5,100313.0,11.14,0.0
1971090918_adx,1971-10-04 12:00:00,-67.5,27.5,-72.5,35.0,101207.0,12.33,0.0
1971091706_ady,1971-09-30 00:00:00,-75.0,12.5,-113.75,26.25,100367.0,12.58,0.0
1971092112_adz,1971-09-25 12:00:00,-41.25,11.25,-62.5,21.25,101155.0,13.89,0.0
1972082218_aeb,1972-09-02 00:00:00,-62.5,37.5,-38.75,48.75,99573.0,22.69,0.0
1972100700_aed,1972-10-14 12:00:00,-30.0,11.25,-53.75,28.75,100803.0,15.36,0.0
1973070218_aee,1973-07-09 06:00:00,-66.25,27.5,-50.0,58.75,99497.0,10.79,0.0
1973082700_aef,1973-09-04 06:00:00,-21.25,10.0,-63.75,17.5,100890.0,18.4,0.0
1973091418_aeg,1973-09-23 00:00:00,-23.75,11.25,-38.75,46.25,98701.0,26.81,0.0
1973101706_aeh,1973-10-23 18:00:00,-81.25,18.75,-75.0,25.0,100349.0,12.18,0.0
1974082712_aei,1974-09-02 18:00:00,-70.0,28.75,-32.5,42.5,100724.0,17.76,0.0
1974090906_aek,1974-09-14 06:00:00,-71.25,28.75,-46.25,42.5,100928.0,15.83,0.0
1975062806_aem,1975-07-04 18:00:00,-78.75,32.5,-46.25,48.75,100334.0,16.75,0.0
1975072412_aen,1975-07-30 00:00:00,-71.25,26.25,-55.0,57.5,99683.0,17.77,0.0
