SID,ISO_TIME,GEN_LON,GEN_LAT,LON,LAT,PRES,WIND,LANDFRAC
1985081212_abq,1985-08-15 00:00:00,-66.5,34.5,-46.0,36.25,100260.0,16.22,0.0
1985081212_amx,1985-08-15 00:00:00,-66.5,34.5,-46.0,36.25,100260.0,16.22,0.0
1985091606_abt,1985-09-19 18:00:00,-68.5,25.0,-41.0,33.5,100688.0,19.14,0.0
1985091606_ana,1985-09-19 18:00:00,-68.5,25.0,-41.0,33.5,100688.0,19.14,0.0
1985092112_abu,1985-09-28 12:00:00,-54.25,17.5,-64.25,49.75,99175.0,16.22,0.0
1985092112_anb,1985-09-28 12:00:00,-54.25,17.5,-64.25,49.75,99175.0,16.22,0.0
1985100806_abv,1985-10-11 12:00:00,-71.5,25.25,-81.0,31.75,101345.0,10.16,0.0
1985100806_anc,1985-10-11 12:00:00,-71.5,25.25,-81.0,31.75,101345.0,10.16,0.0
1985111612_abw,1985-11-23 06:00:00,-64.0,20.25,-74.75,33.75,100374.0,16.86,0.0
1985111612_and,1985-11-23 06:00:00,-64.0,20.25,-74.75,33.75,100374.0,16.86,0.0
1986081506_abx,1986-08-20 00:00:00,-80.5,32.5,-63.25,41.5,100180.0,17.0,0.0
1986081506_ane,1986-08-20 00:00:00,-80.5,32.5,-63.25,41.5,100180.0,17.0,0.0
1986091412_aby,1986-09-19 12:00:00,-53.75,31.75,-42.5,50.25,99793.0,20.3,0.0
1986091412_anf,1986-09-19 12:00:00,-53.75,31.75,-42.5,50.25,99793.0,20.3,0.0
1987081212_abz,1987-08-25 18:00:00,-72.5,32.25,-16.75,41.5,101328.0,13.3,0.0
1987081212_ang,1987-08-25 18:00:00,-72.5,32.25,-16.75,41.5,101328.0,13.3,0.0
1987081800_aca,1987-08-22 18:00:00,-20.25,14.25,-47.75,20.0,101095.0,15.04,0.0
1987081800_anh,1987-08-22 18:00:00,-20.25,14.25,-47.75,20.0,101095.0,15.04,0.0
1987083000_acb,1987-09-01 12:00:00,-28.75,14.5,-41.0,16.0,100778.0,16.52,0.0
1987083000_ani,1987-09-01 12:00:00,-28.75,14.5,-41.0,16.0,100778.0,16.52,0.0
1987092212_acc,1987-09-26 06:00:00,-68.0,15.5,-51.75,40.25,99127.0,25.85,0.0
1987092212_anj,1987-09-26 06:00:00,-68.0,15.5,-51.75,40.25,99127.0,25.85,0.0
1987100912_acd,1987-10-12 18:00:00,-82.0,14.25,-81.5,24.75,99831.0,21.03,0.0
1987100912_ank,1987-10-12 18:00:00,-82.0,14.25,-81.5,24.75,99831.0,21.03,0.0
1988082018_ace,1988-08-23 12:00:00,-21.25,12.75,-28.5,18.75,100964.0,11.75,0.0
1988082018_anl,1988-08-23 12:00:00,-21.25,12.75,-28.5,18.75,100964.0,11.75,0.0
1988090606_acf,1988-09-09 12:00:00,-15.75,9.5,-21.5,23.25,101008.0,14.34,0.0
1988090606_anm,1988-09-09 12:00:00,-15.75,9.5,-21.5,23.25,101008.0,14.34,0.0
1988092206_aci,1988-10-03 12:00:00,-42.0,14.0,0.0,70.5,98861.0,19.48,0.0
1988092206_anp,1988-10-03 12:00:00,-42.0,14.0,0.0,70.5,98861.0,19.48,0.0
1988111912_ack,1988-11-23 18:00:00,-81.25,15.5,-79.75,28.5,100023.0,16.43,0.0
1988111912_anr,1988-11-23 18:00:00,-81.25,15.5,-79.75,28.5,100023.0,16.43,0.0
1989080306_acm,1989-08-09 00:00:00,-62.0,18.0,-49.75,50.75,99938.0,16.89,0.0
1989080306_ant,1989-08-09 00:00:00,-62.0,18.0,-49.75,50.75,99938.0,16.89,0.0
1989081718_acn,1989-08-27 18:00:00,-20.75,14.5,-22.75,54.5,100868.0,14.02,0.0
1989081718_anu,1989-08-27 18:00:00,-20.75,14.5,-22.75,54.5,100868.0,14.02,0.0
1989082512_aco,1989-08-29 00:00:00,-17.25,14.75,-26.0,19.0,100902.0,12.17,0.0
1989082512_anv,1989-08-29 00:00:00,-17.25,14.75,-26.0,19.0,100902.0,12.17,0.0
1989083012_acp,1989-09-14 00:00:00,-22.0,13.0,-43.75,48.0,99938.0,16.78,0.0
1989083012_anw,1989-09-14 00:00:00,-22.0,13.0,-43.75,48.0,99938.0,16.78,0.0
1989090506_acq,1989-09-12 06:00:00,-49.25,35.25,-24.75,39.5,100044.0,17.83,0.0
1989090506_anx,1989-09-12 06:00:00,-49.25,35.25,-24.75,39.5,100044.0,17.83,0.0
1989091018_acr,1989-09-24 00:00:00,-21.75,13.75,-53.5,53.0,99124.0,17.74,0.0
1989091018_any,1989-09-24 00:00:00,-21.75,13.75,-53.5,53.0,99124.0,17.74,0.0
1990072606_acs,1990-08-04 12:00:00,-74.25,31.25,-56.0,51.75,100803.0,10.0,0.0
1990072606_anz,1990-08-04 12:00:00,-74.25,31.25,-56.0,51.75,100803.0,10.0,0.0
1990080618_acu,1990-08-12 12:00:00,-33.75,37.5,-19.75,37.5,101311.0,11.47,0.0
1990080618_aob,1990-08-12 12:00:00,-33.75,37.5,-19.75,37.5,101311.0,11.47,0.0
1990082312_acv,1990-09-03 12:00:00,-40.5,12.25,-40.75,49.5,99375.0,20.49,0.0
1990082312_aoc,1990-09-03 12:00:00,-40.5,12.25,-40.75,49.5,99375.0,20.49,0.0
1990082500_acw,1990-08-29 00:00:00,-33.75,13.5,-45.5,22.0,101276.0,13.33,0.0
1990082500_aod,1990-08-29 00:00:00,-33.75,13.5,-45.5,22.0,101276.0,13.33,0.0
1990090518_acx,1990-09-17 18:00:00,-33.0,12.25,-35.75,51.25,100291.0,18.02,0.0
1990090518_aoe,1990-09-17 18:00:00,-33.0,12.25,-35.75,51.25,100291.0,18.02,0.0
1990100812_acy,1990-10-11 12:00:00,-47.0,34.75,-61.0,30.75,100781.0,17.26,0.0
1990100812_aof,1990-10-11 12:00:00,-47.0,34.75,-61.0,30.75,100781.0,17.26,0.0
1991081612_acz,1991-08-20 18:00:00,-75.25,26.25,-61.5,49.0,100468.0,16.4,0.0
1991081612_aog,1991-08-20 18:00:00,-75.25,26.25,-61.5,49.0,100468.0,16.4,0.0
1991090812_ada,1991-09-11 12:00:00,-63.5,30.0,-34.0,36.75,100839.0,15.31,0.0
1991090812_aoh,1991-09-11 12:00:00,-63.5,30.0,-34.0,36.75,100839.0,15.31,0.0
1992010318_adb,1992-01-07 12:00:00,-36.75,37.0,-25.0,36.25,99757.0,17.53,0.0
