SID,ISO_TIME,GEN_LON,GEN_LAT,LON,LAT,PRES,WIND,LANDFRAC
1990090312_acz,1990-09-17 12:00:00,-19.5,8.0,-39.5,51.0,100242.0,21.0,0.0
1990091800_ada,1990-09-25 18:00:00,-24.5,10.5,-53.5,18.5,100642.0,17.08,0.0
1991081618_adc,1991-08-20 18:00:00,-76.0,26.5,-61.0,48.5,100538.0,19.59,0.0
1991090212_add,1991-09-12 00:00:00,-61.0,31.0,-38.5,34.5,101147.0,13.83,0.0
1991090600_ade,1991-09-14 06:00:00,-19.0,10.0,-57.5,30.5,101100.0,22.12,0.0
1992091806_adg,1992-10-02 12:00:00,-57.0,34.0,-23.0,38.5,101773.0,13.66,0.0
1992092200_adh,1992-09-29 00:00:00,-35.0,29.5,-13.5,49.5,98855.0,21.3,0.0
1992092200_adi,1992-09-29 18:00:00,-14.5,9.0,-45.5,20.5,101041.0,16.07,0.0
1992092900_adj,1992-10-03 12:00:00,-79.0,29.5,-64.0,27.0,101052.0,14.49,0.0
1992102218_adk,1992-10-28 00:00:00,-60.5,26.0,-36.5,48.0,99873.0,22.86,0.0
1993053100_adl,1993-06-03 18:00:00,-85.5,21.0,-54.0,34.0,99545.0,21.31,0.0
1993070618_adm,1993-07-09 18:00:00,-27.5,8.0,-53.0,12.0,100895.0,19.95,0.0
1993082318_ado,1993-08-27 06:00:00,-31.5,14.5,-42.5,22.0,101144.0,16.5,0.0
1993082406_adp,1993-09-05 06:00:00,-59.5,25.5,-56.0,37.5,101063.0,19.01,0.0
1993091706_adq,1993-09-21 00:00:00,-87.0,16.0,-97.0,21.0,100124.0,16.99,0.0
1994081706_adr,1994-08-22 12:00:00,-42.0,12.0,-62.5,35.5,101113.0,16.62,0.0
1994092600_ads,1994-09-29 12:00:00,-16.5,9.5,-22.0,17.5,100927.0,16.4,0.0
1994110218_adt,1994-11-08 06:00:00,-49.0,24.0,-48.5,40.0,98734.0,24.65,0.0
1995070600_adv,1995-07-12 00:00:00,-73.0,31.5,-61.5,63.5,99799.0,19.84,0.0
1995071406_adw,1995-07-20 12:00:00,-65.0,21.0,-53.0,43.0,100320.0,22.65,0.0
1995073106_adx,1995-08-08 12:00:00,-74.0,22.0,-63.0,37.0,100906.0,20.44,0.0
1995080612_ady,1995-08-23 06:00:00,-21.5,12.0,-38.0,54.0,98703.0,17.18,0.0
1995082006_adz,1995-09-01 00:00:00,-20.5,9.5,-37.5,40.0,100961.0,16.57,0.0
1995082106_aea,1995-09-05 06:00:00,-41.5,13.0,-32.0,47.0,99616.0,18.89,0.0
1995082412_aeb,1995-09-01 12:00:00,-26.0,11.0,-59.0,25.5,99320.0,27.49,0.0
1995083006_aec,1995-09-14 00:00:00,-35.0,13.5,-36.5,62.5,100293.0,16.45,0.0
1995090512_aed,1995-09-11 00:00:00,-19.5,11.5,-51.0,21.5,101190.0,17.65,0.0
1995091218_aee,1995-09-26 06:00:00,-51.0,11.0,-54.5,31.0,100789.0,12.62,0.0
1995092306_aef,1995-10-07 18:00:00,-22.0,7.5,-27.5,36.0,99556.0,17.05,0.0
1995100100_aeh,1995-10-08 06:00:00,-23.5,9.0,-55.5,12.0,100527.0,23.93,0.0
1995100800_aei,1995-10-18 06:00:00,-83.0,14.5,-94.0,21.5,100772.0,13.45,0.0
1995102700_aej,1995-11-02 12:00:00,-59.5,24.5,-23.5,44.0,97959.0,27.36,0.0
1996061800_aek,1996-06-22 06:00:00,-79.0,27.5,-46.5,40.0,99482.0,23.18,0.0
1996070406_ael,1996-07-19 06:00:00,-26.0,8.0,-25.5,66.0,100247.0,12.11,0.0
1996072700_aem,1996-08-06 00:00:00,-78.0,11.5,-130.0,22.5,100732.0,14.39,0.0
1996082006_aen,1996-08-23 12:00:00,-85.5,18.5,-97.5,22.0,100535.0,14.21,0.0
1996082006_aeo,1996-09-06 12:00:00,-21.5,12.5,-42.0,48.0,99644.0,22.91,0.0
1996090706_aeq,1996-09-15 18:00:00,-59.5,15.0,-55.5,45.5,99749.0,19.0,0.0
1996092506_aer,1996-09-30 12:00:00,-28.5,10.0,-40.0,26.5,100958.0,21.17,0.0
1996100512_aes,1996-10-09 00:00:00,-95.5,24.5,-73.0,38.0,98272.0,30.46,0.0
1996101506_aet,1996-10-29 00:00:00,-82.0,15.0,1.5,53.5,98027.0,25.52,0.0
1997090200_aeu,1997-09-19 18:00:00,-38.0,9.0,-16.0,49.0,100861.0,12.11,0.0
1997091012_aev,1997-09-13 12:00:00,-29.0,36.5,-12.5,37.0,101105.0,15.45,0.0
1997101412_aew,1997-10-18 00:00:00,-63.0,21.5,-42.5,25.5,100325.0,16.88,0.0
1998040106_aex,1998-04-04 12:00:00,-60.0,21.5,-51.0,32.0,99934.0,15.08,0.0
1998082018_aey,1998-08-30 18:00:00,-59.5,18.0,-50.0,43.5,100097.0,21.68,0.0
1998082300_aez,1998-08-25 06:00:00,-25.0,11.5,-41.5,15.5,100662.0,19.84,0.0
1998082718_afa,1998-09-06 18:00:00,-60.5,21.5,-15.5,53.5,97278.0,21.82,0.0
1998082906_afb,1998-09-05 00:00:00,-88.0,18.0,-71.5,37.5,100478.0,16.65,0.0
1998091806_afd,1998-09-28 06:00:00,-25.0,11.5,-29.5,42.0,100223.0,20.51,0.0
1998092212_afe,1998-09-28 06:00:00,-58.0,35.5,-29.5,42.0,100223.0,20.51,0.0
1998092818_aff,1998-10-02 12:00:00,-38.5,33.5,-18.0,38.5,100731.0,16.31,0.0
1998100400_afg,1998-10-08 18:00:00,-41.0,11.5,-38.5,30.0,100493.0,20.78,0.0
1998110212_afi,1998-11-06 06:00:00,-93.5,19.0,-71.5,31.5,99272.0,23.64,0.0
1999082018_afk,1999-09-02 06:00:00,-26.0,14.5,-44.0,42.0,99137.0,23.51,0.0
1999090812_afm,1999-09-18 12:00:00,-48.0,15.5,-62.0,46.5,99229.0,18.38,0.0
1999091106_afn,1999-09-23 18:00:00,-21.5,10.5,-50.0,48.5,98319.0,26.15,0.0
1999091906_afo,1999-09-21 18:00:00,-87.5,25.5,-78.0,30.5,100081.0,17.22,0.0
1999101300_afp,1999-10-22 12:00:00,-83.0,16.5,-17.0,49.5,96895.0,19.4,0.0
1999101812_afq,1999-10-25 12:00:00,-54.0,11.5,-52.5,40.0,99360.0,24.86,0.0
1999111218_afr,1999-11-23 00:00:00,-83.0,18.5,-55.5,18.0,100498.0,16.23,0.0
2000080418_afs,2000-08-23 00:00:00,-24.5,13.5,-41.5,48.5,100679.0,15.33,0.0
2000091600_aft,2000-09-20 00:00:00,-87.5,22.0,-73.5,40.5,100710.0,16.19,0.0
2000092218_afu,2000-10-03 12:00:00,-30.0,13.0,-12.0,52.0,98688.0,28.02,0.0
2000092818_afv,2000-10-01 06:00:00,-46.0,11.5,-59.5,10.5,100953.0,19.77,0.0
2000092906_afw,2000-10-05 12:00:00,-82.5,15.5,-97.0,22.5,100233.0,22.16,0.0
2000101600_afx,2000-10-20 06:00:00,-71.5,29.5,-55.0,49.5,97153.0,23.79,0.0
2000101918_afy,2000-10-23 12:00:00,-60.5,27.0,-33.5,47.0,100448.0,18.85,0.0
2000102606_afz,2000-10-30 06:00:00,-71.5,26.5,-67.5,44.0,100835.0,14.58,0.0
2001061012_aga,2001-06-18 06:00:00,-94.0,28.5,-68.5,42.5,101040.0,12.97,0.0
2001083012_agb,2001-09-05 06:00:00,-22.0,11.5,-56.0,18.0,100864.0,24.22,0.0
2001090806_agd,2001-09-19 12:00:00,-39.5,12.5,-31.5,33.5,100544.0,13.95,0.0
2001091300_age,2001-09-24 18:00:00,-86.0,25.0,-24.5,53.0,100062.0,14.16,0.0
2001092218_agf,2001-09-27 18:00:00,-66.5,28.0,-45.0,42.0,100399.0,14.96,0.0
2001101206_agg,2001-10-17 00:00:00,-65.5,32.5,-55.5,60.5,99227.0,23.0,0.0
2001103106_agh,2001-11-06 18:00:00,-82.5,14.5,-66.0,28.5,99141.0,31.68,0.0
2001112300_agi,2001-12-01 06:00:00,-51.5,30.0,-68.0,23.0,100591.0,14.6,0.0
2002090806_agj,2002-09-15 06:00:00,-69.0,28.0,-57.0,64.0,99777.0,17.03,0.0
2002092100_agl,2002-10-01 18:00:00,-51.5,29.0,-68.0,28.5,100824.0,15.82,0.0
2003082900_ago,2003-09-10 18:00:00,-40.0,15.0,-43.5,59.0,98994.0,18.64,0.0
2003090406_agp,2003-09-08 06:00:00,-88.0,28.0,-77.0,32.0,100764.0,11.72,0.0
2003092500_agr,2003-09-29 12:00:00,-62.0,27.5,-65.5,50.0,99992.0,20.32,0.0
2003092612_ags,2003-10-10 00:00:00,-41.0,15.5,-6.5,61.5,98078.0,23.83,0.0
2003101406_agt,2003-10-21 06:00:00,-41.0,10.0,-51.5,18.0,100621.0,23.25,0.0
2003120506_agu,2003-12-08 12:00:00,-75.5,14.0,-61.5,25.5,100628.0,23.76,0.0
2004073112_agv,2004-08-05 18:00:00,-78.0,30.0,-55.0,43.5,99789.0,20.17,0.0
2004080100_agw,2004-08-03 12:00:00,-34.5,11.0,-53.0,12.5,101145.0,21.11,0.0
2004081212_agx,2004-08-15 00:00:00,-80.0,19.0,-75.0,36.5,101750.0,16.08,0.0
2004081500_agy,2004-08-18 18:00:00,-30.5,13.0,-39.0,28.5,101653.0,17.49,0.0
2004082812_aha,2004-09-01 12:00:00,-78.5,30.5,-59.5,43.5,100551.0,16.46,0.0
2004090212_ahb,2004-09-30 06:00:00,-25.5,8.5,-64.5,41.0,100187.0,19.0,0.0
2004091518_ahc,2004-09-20 12:00:00,-66.5,17.5,-73.0,26.5,100358.0,15.02,0.0
2004091618_ahd,2004-09-26 00:00:00,-32.0,12.0,-23.0,59.5,98379.0,21.15,0.0
2004092306_ahe,2004-10-01 18:00:00,-40.0,13.5,-46.0,38.0,100928.0,19.54,0.0
2005072518_ahj,2005-07-30 06:00:00,-70.0,30.5,-55.0,44.5,100856.0,14.42,0.0
2005080300_ahk,2005-08-11 18:00:00,-69.0,29.0,-31.0,43.5,101029.0,13.73,0.0
2005081218_ahl,2005-08-18 00:00:00,-67.0,28.5,-55.5,39.0,100394.0,16.45,0.0
2005090406_ahn,2005-09-13 06:00:00,-55.5,27.5,-17.5,63.0,98073.0,20.01,0.0
