SID,ISO_TIME,GEN_LON,GEN_LAT,LON,LAT,PRES,WIND,LANDFRAC
1956093012_ada,1956-10-13 18:00:00,-25.5,13.73,-24.5,52.68,97785.0,20.42,0.0
1956102212_adb,1956-10-30 12:00:00,-69.5,20.72,-61.0,28.21,99797.0,17.42,0.0
1956122012_adc,1956-12-25 00:00:00,-57.0,35.7,-53.0,52.18,98009.0,26.94,0.0
1956122718_add,1956-12-31 06:00:00,-54.5,36.2,-35.0,37.7,98298.0,27.14,0.0
1957052206_adf,1957-05-26 18:00:00,-90.0,25.21,-54.5,38.2,98583.0,23.92,0.0
1957062100_adg,1957-06-25 18:00:00,-59.5,24.72,-55.5,39.2,100663.0,16.71,0.0
1957070418_adh,1957-07-07 18:00:00,-65.5,37.2,-48.5,35.7,100679.0,19.02,0.0
1957071418_adi,1957-07-18 18:00:00,-62.5,30.71,-42.0,43.19,99941.0,19.74,0.0
1957081112_adj,1957-08-21 12:00:00,-53.5,19.72,-35.0,61.66,98507.0,18.91,0.0
1957091706_adl,1957-09-19 12:00:00,-25.0,12.23,-34.0,14.73,101236.0,17.8,0.0
1957091706_adm,1957-09-25 18:00:00,-81.0,19.72,-39.5,46.19,98561.0,24.05,0.0
1957110806_adn,1957-11-15 12:00:00,-35.0,26.71,-26.0,25.71,100098.0,23.86,0.0
1958062800_ado,1958-07-04 18:00:00,-87.0,25.21,-62.0,40.19,99897.0,18.69,0.0
1958072312_adp,1958-08-06 00:00:00,-82.0,36.7,-18.0,48.68,100831.0,11.99,0.0
1958080318_adq,1958-08-18 18:00:00,-19.5,11.23,-51.5,62.16,98614.0,17.86,0.0
1958080406_adr,1958-08-07 18:00:00,-44.0,22.72,-39.0,39.69,100318.0,19.58,0.0
1958080712_ads,1958-08-15 12:00:00,-78.5,28.71,-35.0,44.19,100917.0,16.12,0.0
1958082412_adt,1958-08-29 12:00:00,-74.5,31.21,-55.0,43.69,101411.0,15.69,0.0
1958091200_adu,1958-09-17 06:00:00,-21.0,12.73,-35.0,25.71,100802.0,13.55,0.0
1958100206_adv,1958-10-12 18:00:00,-72.5,13.73,-46.5,36.2,100190.0,16.07,0.0
1959061506_adw,1959-06-18 18:00:00,-73.0,34.7,-80.0,27.71,101004.0,11.95,0.0
1959061818_adx,1959-07-02 00:00:00,-26.5,6.24,-22.0,36.2,99997.0,21.8,0.0
1959071806_ady,1959-08-03 12:00:00,-78.5,32.7,-35.5,52.68,100305.0,14.96,0.0
1959080818_adz,1959-08-19 00:00:00,-16.0,10.24,-32.0,42.69,100253.0,22.47,0.0
1959082606_aeb,1959-08-29 12:00:00,-74.0,21.22,-74.5,39.2,100512.0,17.14,0.0
1959083106_aec,1959-09-05 06:00:00,-76.0,23.72,-51.0,44.69,99882.0,22.99,0.0
