SID,ISO_TIME,GEN_LON,GEN_LAT,LON,LAT,PRES,WIND,LANDFRAC
1950090506_aaa,1950-09-05 06:00:00,-70.66000000000003,23.51,-70.66000000000003,23.51,101243.0,11.53,0.0
1950090506_aaa,1950-09-05 07:00:00,-70.66000000000003,23.51,-70.77833333333335,23.62666666666667,101227.83333333333,11.691666666666666,0.0
1950090506_aaa,1950-09-05 08:00:00,-70.66000000000003,23.51,-70.89666666666669,23.743333333333336,101212.66666666667,11.853333333333333,0.0
1950090506_aaa,1950-09-05 09:00:00,-70.66000000000003,23.51,-71.01500000000001,23.86,101197.5,12.015,0.0
1950090506_aaa,1950-09-05 10:00:00,-70.66000000000003,23.51,-71.13333333333334,23.976666666666667,101182.33333333333,12.176666666666666,0.0
1950090506_aaa,1950-09-05 11:00:00,-70.66000000000003,23.51,-71.25166666666668,24.093333333333334,101167.16666666667,12.338333333333333,0.0
1950090506_aaa,1950-09-05 12:00:00,-70.66000000000003,23.51,-71.37,24.21,101152.0,12.5,0.0
1950090506_aaa,1950-09-05 13:00:00,-70.66000000000003,23.51,-71.48666666666666,24.21,101162.33333333333,12.491666666666667,0.0
1950090506_aaa,1950-09-05 14:00:00,-70.66000000000003,23.51,-71.60333333333334,24.21,101172.66666666667,12.483333333333333,0.0
1950090506_aaa,1950-09-05 15:00:00,-70.66000000000003,23.51,-71.72,24.21,101183.0,12.475,0.0
1950090506_aaa,1950-09-05 16:00:00,-70.66000000000003,23.51,-71.83666666666666,24.21,101193.33333333333,12.466666666666667,0.0
1950090506_aaa,1950-09-05 17:00:00,-70.66000000000003,23.51,-71.95333333333333,24.21,101203.66666666667,12.458333333333332,0.0
1950090506_aaa,1950-09-05 18:00:00,-70.66000000000003,23.51,-72.07,24.21,101214.0,12.45,0.0
1950090506_aaa,1950-09-05 19:00:00,-70.66000000000003,23.51,-72.07,24.21,101172.83333333333,12.465,0.0
1950090506_aaa,1950-09-05 20:00:00,-70.66000000000003,23.51,-72.07,24.21,101131.66666666667,12.479999999999999,0.0
1950090506_aaa,1950-09-05 21:00:00,-70.66000000000003,23.51,-72.07,24.21,101090.5,12.495,0.0
1950090506_aaa,1950-09-05 22:00:00,-70.66000000000003,23.51,-72.07,24.21,101049.33333333333,12.51,0.0
1950090506_aaa,1950-09-05 23:00:00,-70.66000000000003,23.51,-72.07,24.21,101008.16666666667,12.524999999999999,0.0
1950090506_aaa,1950-09-06 00:00:00,-70.66000000000003,23.51,-72.07,24.21,100967.0,12.54,0.0
1950090506_aaa,1950-09-06 01:00:00,-70.66000000000003,23.51,-72.07,24.21,100965.83333333333,12.69,0.0
1950090506_aaa,1950-09-06 02:00:00,-70.66000000000003,23.51,-72.07,24.21,100964.66666666667,12.84,0.0
1950090506_aaa,1950-09-06 03:00:00,-70.66000000000003,23.51,-72.07,24.21,100963.5,12.989999999999998,0.0
1950090506_aaa,1950-09-06 04:00:00,-70.66000000000003,23.51,-72.07,24.21,100962.33333333333,13.139999999999999,0.0
1950090506_aaa,1950-09-06 05:00:00,-70.66000000000003,23.51,-72.07,24.21,100961.16666666667,13.29,0.0
1950090506_aaa,1950-09-06 06:00:00,-70.66000000000003,23.51,-72.07,24.21,100960.0,13.44,0.0
1950090506_aaa,1950-09-06 07:00:00,-70.66000000000003,23.51,-72.18666666666665,24.21,100935.33333333333,13.501666666666667,0.0
1950090506_aaa,1950-09-06 08:00:00,-70.66000000000003,23.51,-72.30333333333333,24.21,100910.66666666667,13.563333333333333,0.0
1950090506_aaa,1950-09-06 09:00:00,-70.66000000000003,23.51,-72.41999999999999,24.21,100886.0,13.625,0.0
1950090506_aaa,1950-09-06 10:00:00,-70.66000000000003,23.51,-72.53666666666665,24.21,100861.33333333333,13.686666666666667,0.0
1950090506_aaa,1950-09-06 11:00:00,-70.66000000000003,23.51,-72.65333333333332,24.21,100836.66666666667,13.748333333333333,0.0
1950090506_aaa,1950-09-06 12:00:00,-70.66000000000003,23.51,-72.76999999999998,24.21,100812.0,13.81,0.0
1950090506_aaa,1950-09-06 13:00:00,-70.66000000000003,23.51,-72.76999999999998,24.326666666666668,100812.0,13.718333333333334,0.0
1950090506_aaa,1950-09-06 14:00:00,-70.66000000000003,23.51,-72.76999999999998,24.443333333333335,100812.0,13.626666666666667,0.0
1950090506_aaa,1950-09-06 15:00:00,-70.66000000000003,23.51,-72.76999999999998,24.560000000000002,100812.0,13.535,0.0
1950090506_aaa,1950-09-06 16:00:00,-70.66000000000003,23.51,-72.76999999999998,24.676666666666666,100812.0,13.443333333333333,0.0
1950090506_aaa,1950-09-06 17:00:00,-70.66000000000003,23.51,-72.76999999999998,24.793333333333333,100812.0,13.351666666666667,0.0
1950090506_aaa,1950-09-06 18:00:00,-70.66000000000003,23.51,-72.76999999999998,24.91,100812.0,13.26,0.0
1950090506_aaa,1950-09-06 19:00:00,-70.66000000000003,23.51,-72.76999999999998,24.91,100764.16666666667,13.253333333333334,0.0
1950090506_aaa,1950-09-06 20:00:00,-70.66000000000003,23.51,-72.76999999999998,24.91,100716.33333333333,13.246666666666666,0.0
1950090506_aaa,1950-09-06 21:00:00,-70.66000000000003,23.51,-72.76999999999998,24.91,100668.5,13.24,0.0
1950090506_aaa,1950-09-06 22:00:00,-70.66000000000003,23.51,-72.76999999999998,24.91,100620.66666666667,13.233333333333334,0.0
1950090506_aaa,1950-09-06 23:00:00,-70.66000000000003,23.51,-72.76999999999998,24.91,100572.83333333333,13.226666666666667,0.0
